time,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg
46.266667,-0.026266580326790745,0.7564181677467547,0.035411883641715214,-1.5049641949664683,43.33956855890778,2.0289514772786417
46.275,-0.03211308221677145,0.7510312558964616,0.033521967544597686,-1.839944078177622,43.03092124527697,1.9206672612799707
46.283333,-0.036308265545777374,0.7467671593109477,0.03188328305160226,-2.080310377213304,42.78660650749088,1.8267775558777977
46.291667,-0.03670013145748019,0.744365502446426,0.0297550668101767,-2.1027626400889217,42.649001705315165,1.704839747352918
46.3,-0.03449614165366288,0.7430411026353312,0.02942531196246545,-1.9764833262403234,42.57311918575151,1.6859461863050842
46.308333,-0.03224509761076355,0.7419630480475967,0.02961093685899252,-1.847508003084126,42.51135120778961,1.696581709448638
46.316667,-0.033856004321497934,0.7398076279755221,0.02994244410062974,-1.939806158798508,42.38785473458195,1.715575675272474
46.325,-0.03679566874517448,0.7360752081892605,0.030041188950307163,-2.1082365234599316,42.17400283345804,1.7212333384076441
46.333333,-0.0368972458317085,0.7338193878415904,0.02937688816850459,-2.114056461813566,42.044753848196805,1.6831717072831158
46.341667,-0.034832874962686056,0.7318900908621724,0.03052002973110035,-1.995776723668826,41.93421327384882,1.7486688942058428
46.35,-0.03189300228777192,0.7298809236401214,0.030552164620901046,-1.8273344270904102,41.81909647168927,1.7505100877665407
46.358333,-0.02758273527133781,0.7286723257081622,0.030323071012420044,-1.58037431847429,41.74984891105977,1.737383990887157
46.366667,-0.028056024869453466,0.724440014438406,0.030387447583255955,-1.60749181493376,41.50735533771709,1.7410724966955795
46.375,-0.026366789427042736,0.7212979738841883,0.028995540148201826,-1.5107057534797108,41.32732967490146,1.6613220751940982
46.383333,-0.026176408610179003,0.7179557216036576,0.027588521433467683,-1.4997977361731658,41.135832725159084,1.5807058411439103
46.391667,-0.029106992782390595,0.7149672522885195,0.030003285206822383,-1.66770784074873,40.96460604619732,1.7190616138782198
46.4,-0.029951064312126796,0.7131941787414036,0.03229459268332402,-1.7160695770097656,40.863016415181285,1.8503438618485346
46.408333,-0.027909921057587272,0.7125847903290996,0.03276041112873429,-1.5991206831430538,40.82810103107209,1.8770332927898883
46.416667,-0.02884788023260665,0.7101355319226741,0.030844594650859314,-1.6528617852272365,40.68776886144697,1.7672650942860337
46.425,-0.029563163886852095,0.7067514447568728,0.028864008474839054,-1.6938445197701955,40.493874949342164,1.653785865438118
46.433333,-0.02760348790460032,0.7045955631080747,0.026575733571089444,-1.5815633567740148,40.37035202973633,1.5226773710875607
46.441667,-0.02281358576985415,0.7034813674972589,0.02621624235042397,-1.3071221801723558,40.306513323684584,1.5020800413714228
46.45,-0.01985384175247651,0.7025907781265657,0.02660555195238956,-1.137541339537522,40.25548631146465,1.5243858384879692
46.458333,-0.019483448037513895,0.7001106987007173,0.026116544721330293,-1.1163193429119926,40.113388227506306,1.4963677879968944
46.466667,-0.021906664662094677,0.6962431367998958,0.02442468858536717,-1.2551594283464087,39.89179325358364,1.399431571862896
46.475,-0.021900151852550565,0.6928652359967571,0.02429597797405858,-1.2547862718467586,39.698253793949945,1.392056997056365
46.483333,-0.020392498068380505,0.6908343251087432,0.025306631781755407,-1.1684040730468865,39.581891171499585,1.4499631947862195
46.491667,-0.01958827524241702,0.6884729976418353,0.026222326810963814,-1.1223254993310947,39.446597073597445,1.5024286552809698
46.5,-0.018460389545399636,0.6871697907272627,0.027046653922058184,-1.0577024091188276,39.37192881756017,1.549659119684889
46.508333,-0.019799806402019282,0.6847438004802946,0.02777358284375886,-1.1344453420118126,39.232929815268996,1.5913090789043336
46.516667,-0.022362789209603662,0.6807654933346621,0.027855755586250197,-1.2812934398509879,39.004989606217514,1.5960172302401026
46.525,-0.024049959727463932,0.6765098647932697,0.026869286944700477,-1.3779611898432829,38.761160051620315,1.5394967404573
46.533333,-0.021913778793309024,0.6741384207228811,0.02591374735912133,-1.2555670380398931,38.62528631503572,1.484748355045935
46.541667,-0.020000715354961063,0.6715329975268478,0.025258869096798975,-1.145956577081769,38.47600656205753,1.447226594520003
46.55,-0.01744909393970495,0.6689519142946585,0.024844761053106623,-0.9997594390723958,38.3281213862811,1.423499951354012
46.558333,-0.017506908957937384,0.6661393305619359,0.02355450456601549,-1.0030719956095862,38.16697220886894,1.3495737001543142
46.566667,-0.020385346652168845,0.6615331821313921,0.022224241508560283,-1.167994327080417,37.90305934398798,1.273355241319962
46.575,-0.021686998243670708,0.6576507269937686,0.021747945394452906,-1.2425734696699604,37.680611050453265,1.2460654841831278
46.583333,-0.02082724799604918,0.6553208711145069,0.020708842123255966,-1.1933134090459194,37.547120141697825,1.1865292522653055
46.591667,-0.019067950519484178,0.6545356690356625,0.020350192252647226,-1.092513088730729,37.502131376515145,1.1659801283565114
46.6,-0.016827745593158472,0.6536344293925227,0.02109585745192888,-0.9641588012078505,37.450494148633354,1.2087035972051317
46.608333,-0.01871809016077952,0.6519331188070931,0.021001554614414886,-1.072467566758019,37.35301623244731,1.203300442619472
46.616667,-0.02228590272273223,0.6480622982641422,0.018699320209797587,-1.2768881686516669,37.13123455208368,1.0713921277850869
46.625,-0.023189904888555546,0.6437279209674776,0.01688288287833517,-1.3286836774240285,36.88289302616748,0.9673179349422846
46.633333,-0.02061116047202116,0.6414321654645709,0.017171392213984227,-1.1809325059136822,36.75135592505699,0.9838483022250988
46.641667,-0.01696901285793917,0.6408401932781667,0.017410557120308923,-0.9722528192631416,36.7174384171869,0.9975514419651456
46.65,-0.013841955346751256,0.6410278824737361,0.01948847663588449,-0.7930856215773909,36.72819221595323,1.116607460375494
46.658333,-0.014444666199481482,0.6388385657654121,0.02114279460052515,-0.8276184097055638,36.602753608548795,1.2113928977220765
46.666667,-0.013364288772963473,0.6356732000454981,0.01766927114219463,-0.7657173428848767,36.42139151218233,1.012374663520052
46.675,-0.011782259960630093,0.6342846122157462,0.014326608454921619,-0.6750737688700797,36.341831290054316,0.82085419920345
46.683333,-0.009514981598539585,0.6336903352036902,0.012308363346277496,-0.5451682877409596,36.30778172540187,0.7052172724552195
46.691667,-0.006545280712173085,0.6334041196096725,0.012935065335950569,-0.3750169605358995,36.29138277983382,0.7411246514759379
