Format Version,1.24,Take Name,Take 2025-12-08 02.40.56 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-08 02.40.56.675 PM,Capture Start Frame,298011,Total Frames in Take,7305,Total Exported Frames,7305,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6749,56.241667,-0.166311,0.333626,0.096418,-0.922896,1845.046265,1220.461426,2126.295654,1857.004639,1229.539307,2161.279053,1932.734009,1235.027100,2151.140137,1804.939209,1256.211304,2112.177734,1801.105347,1211.155029,2064.465088,1829.673828,1170.590332,2142.436035,1857.389160,1229.727783,2161.466553,1932.552490,1234.993530,2151.330811,1804.907104,1256.665649,2111.638672,1800.604736,1211.310669,2064.386475,1830.327026,1169.273438,2142.759033,-4686.907227,1030.598633,-2073.429932,-4302.806641,1030.727417,-2419.626221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750,56.250000,-0.167153,0.332698,0.096792,-0.923040,1845.446899,1220.156006,2126.357910,1857.465332,1229.168701,2161.337646,1933.175537,1234.692017,2151.075684,1805.307495,1255.924683,2112.380615,1801.398560,1210.960205,2064.587646,1830.113281,1170.250488,2142.429199,1857.586182,1229.485596,2161.548340,1933.115845,1234.558105,2151.257812,1805.259766,1256.447876,2111.873047,1800.895020,1210.990112,2064.589600,1830.948486,1169.070190,2142.440430,-4686.964844,1030.546997,-2073.474121,-4302.803223,1030.484009,-2419.749023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6751,56.258333,-0.166642,0.332074,0.097009,-0.923334,1845.863281,1219.707886,2126.494873,1857.938965,1228.741943,2161.449219,1933.636230,1234.221313,2151.067871,1805.719604,1255.484863,2112.550537,1801.716675,1210.484985,2064.798584,1830.530396,1169.822266,2142.627930,1857.826660,1229.175171,2161.571289,1933.676025,1234.039307,2151.247559,1805.741943,1255.835693,2112.194092,1801.197876,1210.594360,2064.758301,1831.687134,1168.301025,2142.776123,-4687.147949,1030.429932,-2073.612305,-4302.918945,1030.428955,-2419.830322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6752,56.266667,-0.166623,0.331097,0.097533,-0.923634,1846.356079,1219.219360,2126.527100,1858.513428,1228.232178,2161.458496,1934.191040,1233.670654,2150.914307,1806.203369,1255.025757,2112.684814,1802.069458,1210.047607,2064.923584,1831.028687,1169.336304,2142.673584,1858.473389,1228.604614,2161.520996,1934.327637,1233.480469,2151.127686,1806.175049,1255.340576,2112.351074,1801.587891,1210.127930,2064.882324,1831.873657,1168.140869,2142.750000,-4687.310059,1030.388062,-2073.720947,-4303.272461,1030.458130,-2419.937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6753,56.275000,-0.167830,0.329223,0.097090,-0.924132,1847.078125,1218.496094,2126.577393,1859.333496,1227.462891,2161.486328,1934.961670,1233.101196,2150.696289,1806.794922,1254.237793,2112.948730,1802.603271,1209.352051,2065.105469,1831.922363,1168.542969,2142.669189,1859.489868,1227.733643,2161.617188,1934.913696,1232.982544,2150.878174,1806.680054,1254.707031,2112.497070,1802.132446,1209.471558,2064.980713,1832.702148,1167.342163,2142.954590,-4687.352539,1030.333984,-2073.704834,-4303.302734,1030.592651,-2419.886230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6754,56.283333,-0.167617,0.328172,0.097889,-0.924460,1847.552246,1218.089355,2126.540039,1859.904541,1227.033447,2161.420654,1935.512695,1232.583496,2150.445068,1807.278564,1253.882446,2113.018799,1802.914917,1209.012573,2065.176025,1832.376465,1168.150757,2142.657959,1860.284058,1227.191040,2161.671143,1935.462646,1232.534302,2150.626465,1807.142212,1254.244019,2112.633545,1802.530762,1208.980957,2065.128174,1832.625488,1167.701050,2142.612549,-4687.152344,1030.472900,-2073.578857,-4303.160645,1030.712280,-2419.729248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6755,56.291667,-0.167796,0.326625,0.098041,-0.924959,1847.985840,1217.724609,2126.625488,1860.445679,1226.654541,2161.471680,1936.015869,1232.245117,2150.256836,1807.652832,1253.506958,2113.253662,1803.156128,1208.662231,2065.399658,1832.884277,1167.770020,2142.763672,1860.842285,1226.708862,2161.832275,1935.921265,1232.231323,2150.367676,1807.521606,1253.981689,2112.765137,1802.793335,1208.698120,2065.278564,1833.213867,1167.145386,2142.888916,-4686.942871,1030.582520,-2073.458740,-4302.854492,1030.661865,-2419.643555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6756,56.300000,-0.167671,0.325487,0.098105,-0.925376,1848.304565,1217.541260,2126.717285,1860.846558,1226.478271,2161.532227,1936.387695,1232.087402,2150.133545,1807.929810,1253.311646,2113.439209,1803.328857,1208.460571,2065.601318,1833.255249,1167.584473,2142.897461,1861.011963,1226.582764,2161.908203,1936.378906,1232.036865,2150.221436,1807.814331,1253.837036,2112.935303,1802.934692,1208.471802,2065.487549,1833.697266,1166.942505,2142.979248,-4686.974121,1030.547974,-2073.528076,-4302.834473,1030.433228,-2419.774414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6757,56.308333,-0.167048,0.324750,0.097960,-0.925763,1848.679932,1217.228760,2126.759521,1861.279053,1226.210938,2161.542236,1936.799805,1231.819946,2150.009277,1808.276123,1252.975342,2113.505859,1803.602783,1208.064697,2065.730713,1833.667236,1167.289307,2143.026611,1861.242920,1226.362427,2161.765869,1936.856689,1231.732422,2150.097168,1808.275024,1253.548218,2113.097168,1803.201904,1208.031982,2065.606934,1834.311157,1166.376221,2143.166504,-4687.387207,1030.282471,-2073.693604,-4303.178223,1030.346191,-2419.901611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6758,56.316667,-0.165988,0.323833,0.097887,-0.926282,1849.193237,1216.867310,2126.723389,1861.870728,1225.917358,2161.459717,1937.366455,1231.492065,2149.748047,1808.765259,1252.593262,2113.487549,1803.979614,1207.587524,2065.813232,1834.209595,1166.962769,2143.123535,1861.915527,1226.146240,2161.464844,1937.497070,1231.379639,2149.942871,1808.709717,1253.039795,2113.200928,1803.570557,1207.589600,2065.658691,1834.845581,1165.844116,2143.354248,-4687.307129,1030.386353,-2073.694824,-4303.167969,1030.556641,-2419.937012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6759,56.325000,-0.165820,0.322968,0.097286,-0.926677,1849.709595,1216.387573,2126.716797,1862.433472,1225.478027,2161.425781,1937.901611,1231.148438,2149.582764,1809.210449,1252.049316,2113.525879,1804.405762,1207.005493,2065.889648,1834.822144,1166.473389,2143.175293,1862.477051,1225.721680,2161.486816,1938.030884,1231.044434,2149.744873,1809.153809,1252.375732,2113.329102,1804.087646,1206.963379,2065.748535,1835.249023,1165.606689,2143.267090,-4687.188477,1030.462402,-2073.623291,-4303.229980,1030.624756,-2419.829346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6760,56.333333,-0.166155,0.321944,0.097033,-0.927000,1850.221680,1215.979980,2126.777832,1863.003540,1225.065186,2161.466797,1938.442139,1230.824097,2149.479492,1809.657959,1251.604736,2113.685791,1804.809082,1206.581909,2066.034424,1835.420776,1166.040527,2143.238037,1863.117310,1225.312744,2161.598877,1938.509155,1230.774414,2149.584717,1809.570068,1251.924072,2113.557617,1804.536255,1206.553955,2065.831543,1835.633545,1165.375488,2143.327393,-4686.979980,1030.565552,-2073.471191,-4302.947266,1030.790283,-2419.646729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761,56.341667,-0.167005,0.320728,0.097060,-0.927266,1850.711182,1215.612671,2126.946289,1863.563232,1224.649780,2161.621826,1938.968872,1230.501587,2149.473145,1810.084106,1251.221558,2114.008545,1805.169800,1206.276855,2066.289307,1835.995239,1165.630615,2143.353027,1863.833374,1224.723999,2161.922607,1938.991577,1230.549927,2149.538330,1810.023560,1251.588135,2113.790283,1804.873047,1206.230225,2066.055664,1836.068481,1165.104858,2143.438721,-4687.010254,1030.520142,-2073.462891,-4302.949219,1030.502197,-2419.752686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6762,56.350000,-0.167082,0.319693,0.097062,-0.927609,1851.123901,1215.324463,2127.089111,1864.045410,1224.359497,2161.739258,1939.422485,1230.248657,2149.431641,1810.453003,1250.917847,2114.245850,1805.458008,1205.981812,2066.527100,1836.465698,1165.331909,2143.515625,1864.169312,1224.556152,2162.023926,1939.548706,1230.243896,2149.530029,1810.395386,1251.186768,2113.997803,1805.079102,1205.984131,2066.330078,1836.632690,1164.768921,2143.554443,-4687.242188,1030.408936,-2073.613770,-4302.955566,1030.399536,-2419.856445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,56.358333,-0.167182,0.318877,0.096826,-0.927897,1851.598999,1215.008545,2127.133545,1864.568359,1224.050903,2161.764160,1939.920654,1230.003906,2149.336670,1810.878052,1250.569092,2114.358887,1805.843994,1205.633789,2066.644043,1837.008545,1165.002075,2143.578613,1864.551270,1224.368286,2161.979492,1940.116699,1229.921753,2149.455811,1810.809937,1250.842529,2114.175049,1805.474976,1205.628052,2066.456543,1837.325928,1164.279907,2143.612549,-4687.476074,1030.323364,-2073.784912,-4303.333008,1030.389771,-2419.990234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6764,56.366667,-0.167483,0.318542,0.096619,-0.927979,1852.140137,1214.590332,2127.133057,1865.122192,1223.625732,2161.760742,1940.463379,1229.637451,2149.294922,1811.387329,1250.128296,2114.397217,1806.358643,1205.211548,2066.664062,1837.593872,1164.566040,2143.562744,1865.128418,1223.998047,2161.979736,1940.637573,1229.531738,2149.407471,1811.305908,1250.339966,2114.236084,1806.052368,1205.201294,2066.531006,1837.863892,1163.925415,2143.524414,-4687.313965,1030.442139,-2073.676025,-4303.193359,1030.731567,-2419.804932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6765,56.375000,-0.167569,0.318038,0.097227,-0.928073,1852.759033,1214.126221,2127.141602,1865.789917,1223.128906,2161.759277,1941.121704,1229.081665,2149.208008,1812.022583,1249.708008,2114.475830,1806.897705,1204.825073,2066.720947,1838.187866,1164.104858,2143.558105,1865.961914,1223.441040,2162.046143,1941.272827,1228.993408,2149.285400,1811.947388,1249.834595,2114.313721,1806.652466,1204.824341,2066.583252,1838.302368,1163.634277,2143.510742,-4687.084961,1030.475708,-2073.540527,-4303.076660,1030.871948,-2419.714355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766,56.383333,-0.170710,0.316303,0.096974,-0.928120,1853.547974,1213.718628,2127.123779,1866.640137,1222.553833,2161.761719,1941.920898,1228.812622,2149.054443,1812.670776,1249.250488,2114.775146,1807.560425,1204.638672,2066.765625,1839.171631,1163.555542,2143.277100,1866.657837,1223.060181,2161.868896,1941.908569,1228.610718,2149.232910,1812.597900,1249.643799,2114.472656,1807.162476,1204.706055,2066.734863,1840.352051,1161.683594,2143.358398,-4686.931152,1030.583374,-2073.420166,-4302.834961,1030.946289,-2419.593750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6767,56.391667,-0.173058,0.314924,0.097232,-0.928127,1854.217163,1213.300537,2127.276611,1867.372437,1221.989380,2161.927734,1942.615845,1228.420532,2149.085449,1813.260620,1248.830444,2115.187988,1808.110474,1204.441406,2066.976562,1839.950317,1163.039307,2143.220947,1867.419556,1222.430664,2162.302979,1942.562500,1228.288940,2149.196045,1813.285522,1249.305664,2114.701904,1807.545654,1204.537231,2066.911865,1841.308716,1160.914551,2143.294189,-4687.164062,1030.399658,-2073.588379,-4303.020020,1030.487183,-2419.771973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6768,56.400000,-0.171514,0.314790,0.098286,-0.928348,1854.699097,1213.197876,2127.409180,1867.915527,1221.927124,2162.026611,1943.163330,1228.115601,2149.091064,1813.830933,1248.816650,2115.283447,1808.503906,1204.333862,2067.177490,1840.306519,1163.013306,2143.481689,1867.932861,1222.469360,2162.388184,1943.178833,1227.942383,2149.229004,1813.803467,1249.303833,2114.884033,1807.932617,1204.356201,2067.073975,1841.656738,1160.876587,2143.414795,-4687.416016,1030.333496,-2073.745117,-4303.142578,1030.416504,-2419.898193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6769,56.408333,-0.169773,0.314727,0.099077,-0.928605,1855.160889,1212.980469,2127.465820,1868.430054,1221.774048,2162.046631,1943.681396,1227.738403,2149.026855,1814.370605,1248.666992,2115.276367,1808.889648,1204.062744,2067.300293,1840.657593,1162.877441,2143.691895,1868.392944,1222.328979,2162.252197,1943.790771,1227.541138,2149.189453,1814.363403,1249.039429,2115.058838,1808.417358,1203.996216,2067.186279,1841.596680,1161.145630,2143.542236,-4687.570801,1030.239624,-2073.837402,-4303.321289,1030.432983,-2420.017578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6770,56.416667,-0.169895,0.314134,0.099045,-0.928787,1855.705322,1212.625732,2127.478271,1869.011841,1221.415161,2162.045898,1944.245605,1227.411011,2148.938965,1814.887451,1248.300049,2115.346436,1809.366455,1203.706421,2067.365234,1841.239990,1162.513062,2143.708740,1869.028687,1221.943115,2162.277588,1944.296509,1227.221680,2149.067871,1814.846069,1248.609741,2115.067139,1808.955811,1203.734131,2067.269775,1842.288818,1160.642578,2143.678955,-4687.122559,1030.528320,-2073.595947,-4303.058594,1030.729126,-2419.804199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6771,56.425000,-0.170604,0.313193,0.099309,-0.928947,1856.290161,1212.219238,2127.449707,1869.656372,1220.956909,2162.007568,1944.864380,1226.997070,2148.774902,1815.439697,1247.900635,2115.448975,1809.845947,1203.382690,2067.405762,1841.869263,1162.075928,2143.625000,1869.723389,1221.541870,2162.268799,1944.909058,1226.796753,2148.910889,1815.304443,1248.251221,2115.140625,1809.497437,1203.432007,2067.354980,1842.689087,1160.538696,2143.563232,-4687.024902,1030.524292,-2073.489990,-4302.770020,1030.749390,-2419.653564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6772,56.433333,-0.170880,0.312219,0.099813,-0.929170,1856.759033,1212.067017,2127.575684,1870.200073,1220.766846,2162.114014,1945.382935,1226.790649,2148.731689,1815.897705,1247.775391,2115.692871,1810.187622,1203.305298,2067.619629,1842.352295,1161.913940,2143.733154,1870.339111,1221.253418,2162.477539,1945.415527,1226.631958,2148.839355,1815.711914,1248.253296,2115.312744,1809.834473,1203.323364,2067.520996,1843.071045,1160.540771,2143.717041,-4686.798828,1030.651245,-2073.387451,-4302.687012,1030.521729,-2419.619141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6773,56.441667,-0.170839,0.311369,0.100263,-0.929414,1857.185547,1211.937134,2127.732666,1870.696411,1220.619873,2162.248047,1945.857056,1226.608154,2148.725342,1816.320557,1247.670532,2115.937744,1810.495972,1203.217285,2067.862305,1842.783203,1161.786987,2143.903076,1870.766357,1221.071411,2162.630127,1945.882935,1226.444458,2148.829102,1816.182129,1248.321167,2115.545654,1810.054688,1203.197632,2067.697998,1843.874634,1160.011230,2143.987305,-4687.199707,1030.371582,-2073.669678,-4302.947266,1030.295166,-2419.872803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6774,56.450000,-0.169745,0.310997,0.100766,-0.929685,1857.550781,1211.834839,2127.804199,1871.117188,1220.558105,2162.287354,1946.269409,1226.415039,2148.660400,1816.722168,1247.606201,2115.998291,1810.773682,1203.077759,2068.007568,1843.096680,1161.733521,2144.079834,1871.043457,1221.117310,2162.491455,1946.349609,1226.173828,2148.816650,1816.606567,1248.206665,2115.742920,1810.314819,1202.990845,2067.854492,1844.488281,1159.692383,2144.033691,-4687.432129,1030.316650,-2073.774414,-4303.317383,1030.396851,-2419.967529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6775,56.458333,-0.169757,0.310177,0.101115,-0.929919,1857.956665,1211.575562,2127.793213,1871.587524,1220.283447,2162.255127,1946.717041,1226.120972,2148.495605,1817.118408,1247.363525,2116.072021,1811.070190,1202.852783,2068.077393,1843.515869,1161.473511,2144.078369,1871.487793,1220.898682,2162.301758,1946.796387,1225.860840,2148.678711,1817.092285,1247.715820,2115.950439,1810.670532,1202.784912,2067.972412,1844.645386,1159.644287,2143.942139,-4687.469727,1030.294556,-2073.790283,-4303.391602,1030.612305,-2419.965332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6776,56.466667,-0.171846,0.308677,0.100838,-0.930064,1858.499756,1211.091431,2127.824219,1872.191650,1219.694580,2162.288086,1947.274536,1225.763550,2148.374756,1817.550049,1246.829346,2116.341309,1811.492554,1202.495117,2068.185059,1844.215210,1160.891235,2143.944336,1872.294312,1220.214966,2162.574219,1947.200684,1225.598267,2148.475098,1817.526733,1247.149048,2116.074951,1811.077759,1202.579956,2068.034912,1845.127686,1159.312622,2144.049072,-4687.081543,1030.497681,-2073.562256,-4303.139648,1030.887817,-2419.741699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6777,56.475000,-0.172640,0.307481,0.101330,-0.930260,1858.921753,1210.751709,2127.823975,1872.694580,1219.287842,2162.272461,1947.744385,1225.385986,2148.194092,1817.944336,1246.510986,2116.507568,1811.774536,1202.270752,2068.278809,1844.676270,1160.519897,2143.879395,1873.048218,1219.757568,2162.696533,1947.680054,1225.333252,2148.264404,1817.930542,1246.605225,2116.205811,1811.416870,1202.428101,2068.152832,1844.894653,1159.677979,2143.902832,-4686.883789,1030.604614,-2073.452148,-4302.869141,1030.849854,-2419.658447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6778,56.483333,-0.172838,0.306288,0.101488,-0.930599,1859.409302,1210.632202,2127.925049,1873.263550,1219.152344,2162.344727,1948.276855,1225.282104,2148.086670,1818.393311,1246.385498,2116.729736,1812.119385,1202.171631,2068.490234,1845.218506,1160.386475,2143.985840,1873.543823,1219.631470,2162.791260,1948.188843,1225.154541,2148.159668,1818.298584,1246.683472,2116.373535,1811.718872,1202.313477,2068.295898,1845.912598,1159.060181,2144.168701,-4686.978027,1030.554199,-2073.459961,-4302.713867,1030.578857,-2419.685303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6779,56.491667,-0.171113,0.306434,0.102757,-0.930731,1859.719971,1210.584473,2127.971924,1873.624268,1219.143311,2162.361816,1948.649658,1224.978882,2148.043945,1818.820435,1246.450562,2116.711182,1812.365356,1202.137817,2068.586670,1845.366089,1160.428345,2144.166992,1873.751343,1219.694580,2162.713135,1948.710205,1224.832642,2148.145020,1818.755737,1246.754761,2116.475830,1811.997314,1202.138550,2068.432373,1845.718384,1159.376831,2144.078613,-4687.337891,1030.340088,-2073.679199,-4303.093750,1030.294067,-2419.895020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6780,56.500000,-0.170017,0.306396,0.103658,-0.930844,1860.105591,1210.485962,2127.998047,1874.052856,1219.064575,2162.365723,1949.081787,1224.704956,2147.988525,1819.281616,1246.429321,2116.710449,1812.691528,1202.058838,2068.657471,1845.646729,1160.387695,2144.279053,1874.024536,1219.652710,2162.574463,1949.253296,1224.503418,2148.126465,1819.215088,1246.647217,2116.514404,1812.324951,1202.130371,2068.515137,1846.236938,1159.036499,2144.272949,-4687.530273,1030.270264,-2073.799561,-4303.281738,1030.439453,-2419.984619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6781,56.508333,-0.170437,0.306106,0.104115,-0.930812,1860.605103,1210.217407,2127.938721,1874.576904,1218.750122,2162.307617,1949.600098,1224.369019,2147.893066,1819.792480,1246.193970,2116.715820,1813.151978,1201.881226,2068.616699,1846.130615,1160.108032,2144.171143,1874.672729,1219.247925,2162.560547,1949.755005,1224.212769,2148.011719,1819.691772,1246.390991,2116.477783,1812.837036,1201.933960,2068.488525,1846.515503,1159.015259,2144.108398,-4687.294922,1030.427124,-2073.756104,-4303.365234,1030.559937,-2419.929688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6782,56.516667,-0.171272,0.305509,0.104696,-0.930789,1861.171509,1209.857544,2127.859863,1875.185059,1218.314941,2162.230469,1950.194092,1223.935547,2147.742920,1820.359741,1245.872314,2116.756104,1813.648682,1201.660278,2068.573975,1846.696533,1159.720581,2144.006348,1875.502197,1218.706177,2162.573486,1950.219360,1223.861816,2147.856934,1820.222778,1246.083252,2116.426025,1813.318970,1201.737793,2068.494873,1846.921143,1158.982544,2143.974854,-4687.015137,1030.561768,-2073.511963,-4303.052246,1030.809937,-2419.718750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6783,56.525000,-0.170770,0.305167,0.105948,-0.930852,1861.596802,1209.652466,2127.826904,1875.673096,1218.078613,2162.179443,1950.678467,1223.509399,2147.600586,1820.862061,1245.767944,2116.768311,1813.982056,1201.567261,2068.599609,1847.015747,1159.553711,2143.997070,1876.088257,1218.463379,2162.514404,1950.689331,1223.456055,2147.705566,1820.743896,1245.941162,2116.503906,1813.682129,1201.638184,2068.491211,1847.092407,1158.953369,2143.981201,-4686.965332,1030.562012,-2073.471436,-4302.942871,1030.638306,-2419.701416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6784,56.533333,-0.170970,0.304502,0.106476,-0.930973,1861.999268,1209.474243,2127.895020,1876.130371,1217.864624,2162.234131,1951.117920,1223.261475,2147.550537,1821.270630,1245.623291,2116.924316,1814.293579,1201.464966,2068.730713,1847.411133,1159.371582,2144.046631,1876.433472,1218.150879,2162.720215,1951.120361,1223.244141,2147.613770,1821.190063,1245.858032,2116.612305,1813.934326,1201.544678,2068.584961,1847.613037,1158.730347,2144.090088,-4687.152344,1030.430054,-2073.583008,-4302.908203,1030.412720,-2419.750977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6785,56.541667,-0.172095,0.303484,0.106333,-0.931114,1862.368652,1209.217651,2127.942383,1876.546875,1217.552246,2162.275391,1951.502075,1223.080811,2147.477051,1821.573486,1245.336304,2117.119141,1814.573608,1201.273682,2068.841309,1847.874512,1159.060669,2144.009033,1876.548706,1218.013428,2162.677734,1951.538574,1222.973022,2147.540771,1821.596191,1245.650024,2116.801025,1814.105591,1201.361328,2068.706055,1848.594238,1157.649414,2144.025391,-4687.385254,1030.357056,-2073.705322,-4303.051758,1030.388916,-2419.891602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6786,56.550000,-0.172487,0.302974,0.106445,-0.931195,1862.634155,1208.897949,2127.925293,1876.843262,1217.205444,2162.252197,1951.783203,1222.763794,2147.387207,1821.820557,1245.016968,2117.172607,1814.784546,1200.995239,2068.862793,1848.166504,1158.723633,2143.962158,1876.819702,1217.689087,2162.576904,1951.920166,1222.681274,2147.492188,1821.869385,1245.217529,2116.915771,1814.316650,1201.049683,2068.802490,1848.574219,1157.631226,2143.817139,-4687.510254,1030.274658,-2073.761475,-4303.271973,1030.430908,-2419.932861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6787,56.558333,-0.172644,0.302111,0.106203,-0.931474,1862.954224,1208.492065,2127.954590,1877.212769,1216.804443,2162.259521,1952.122803,1222.433838,2147.271729,1822.090332,1244.576660,2117.278076,1815.013794,1200.559814,2068.969727,1848.558472,1158.301025,2144.003418,1877.266479,1217.321289,2162.565918,1952.227661,1222.309692,2147.380859,1822.039795,1244.802368,2117.002441,1814.605591,1200.654785,2068.882080,1849.069092,1157.036499,2143.953613,-4687.258789,1030.431763,-2073.634766,-4303.151367,1030.642456,-2419.853516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6788,56.566667,-0.173722,0.300863,0.105913,-0.931710,1863.264038,1208.107788,2127.957275,1877.582031,1216.374878,2162.248535,1952.450439,1222.160034,2147.112061,1822.317261,1244.145386,2117.441162,1815.210815,1200.214233,2069.059082,1848.986450,1157.860352,2143.935791,1877.754028,1216.882080,2162.523193,1952.483521,1222.019287,2147.240967,1822.188354,1244.452271,2117.120117,1814.834106,1200.314819,2068.971191,1849.591553,1156.445679,2143.956055,-4687.111816,1030.513306,-2073.535156,-4303.078125,1030.692261,-2419.727295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6789,56.575000,-0.173637,0.300264,0.105871,-0.931924,1863.454346,1207.931763,2127.970215,1877.812744,1216.207397,2162.242676,1952.660522,1222.011475,2147.011719,1822.484253,1243.956421,2117.500488,1815.329834,1200.016968,2069.133301,1849.210815,1157.682373,2143.972900,1877.980957,1216.694824,2162.477539,1952.686401,1221.885620,2147.140381,1822.385132,1244.243530,2117.229980,1814.978638,1200.089844,2069.054199,1849.701416,1156.425659,2143.958984,-4687.007324,1030.562500,-2073.512207,-4302.878906,1030.571045,-2419.718506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6790,56.583333,-0.173071,0.299929,0.105976,-0.932125,1863.649902,1207.779541,2127.989990,1878.042236,1216.083618,2162.241211,1952.878418,1221.844482,2146.937012,1822.683960,1243.809204,2117.521484,1815.469238,1199.824585,2069.204102,1849.401978,1157.551514,2144.055420,1878.104370,1216.547607,2162.520264,1952.975830,1221.735962,2147.029053,1822.640747,1244.074341,2117.285400,1815.137207,1199.860474,2069.126709,1849.796875,1156.452026,2143.991699,-4687.155762,1030.432617,-2073.591553,-4302.972656,1030.379517,-2419.831543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6791,56.591667,-0.172991,0.299555,0.105882,-0.932271,1863.902710,1207.547119,2128.006836,1878.319092,1215.861328,2162.245605,1953.141846,1221.640991,2146.882812,1822.918335,1243.563232,2117.563477,1815.679199,1199.567871,2069.259766,1849.681641,1157.317749,2144.092041,1878.281738,1216.239990,2162.601807,1953.275635,1221.561401,2146.942871,1822.938477,1243.904297,2117.297607,1815.315186,1199.555420,2069.177734,1850.137817,1156.175659,2143.997314,-4687.272461,1030.392334,-2073.674561,-4303.211914,1030.274658,-2419.878174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
